Trade ID,Time,Symbol,Side,Price,Quantity,Total,Fee,Fee Asset,Role,Realized Profit,Net Realized Profit,Cumulative Net Realized Profit,Stat Type,Transfer Amount,walletBalance,marginBalance,markPrice,calculatedPnL
883525058856757890,2025-06-20 08:00:00,BTCUSDT,,,,,,USDT,,,-0.99781516,11536.42103333999,FUNDING_FEE,,,,,
884733019289561710,2025-06-20 16:00:00,BTCUSDT,,,,,,USDT,,,-0.30000528,11536.12102805999,FUNDING_FEE,,,,,
snapshot_2025-06-20 23:59:59_USDT_102455.288112_0.12,2025-06-20 23:59:59,USDT,LONG,102455.288112,0.12,,,,,,,,Snapshot,,1731.0301053,1825.8555318600006,103245.5,94.82542656000064
885940977499382120,2025-06-21 00:00:00,BTCUSDT,,,,,,USDT,,,-0.49273121,11535.628296849989,FUNDING_FEE,,,,,
887148936841668260,2025-06-21 08:00:00,BTCUSDT,,,,,,USDT,,,-0.23986003,11535.388436819989,FUNDING_FEE,,,,,
888356896771157980,2025-06-21 16:00:00,BTCUSDT,,,,,,USDT,,,-0.92419709,11534.464239729989,FUNDING_FEE,,,,,
889564855735954250,2025-06-22 00:00:00,BTCUSDT,,,,,,USDT,,,-0.35312829,11534.111111439988,FUNDING_FEE,,,,,
snapshot_2025-06-21 23:59:59_USDT_102455.288112_0.12,2025-06-21 23:59:59,USDT,LONG,102455.288112,0.12,,,,,,,,Snapshot,,1729.37331697,1684.314743530001,102079.8,-45.058573439999016
890772815791271340,2025-06-22 08:00:00,BTCUSDT,,,,,,USDT,,,-1.228788,11532.882323439988,FUNDING_FEE,,,,,
891980774965783400,2025-06-22 16:00:00,BTCUSDT,,,,,,USDT,,,-0.49170486,11532.390618579988,FUNDING_FEE,,,,,
893188734643612240,2025-06-23 00:00:00,BTCUSDT,,,,,,USDT,,,0.12848763,11532.519106209988,FUNDING_FEE,,,,,
snapshot_2025-06-22 23:59:59_USDT_102455.288112_0.12,2025-06-22 23:59:59,USDT,LONG,102455.288112,0.12,,,,,,,,Snapshot,,1727.29969582,1542.7164410752011,100917.09432246,-184.58325474479875
894396694069783400,2025-06-23 08:00:00,BTCUSDT,,,,,,USDT,,,0.34339822,11532.862504429988,FUNDING_FEE,,,,,
895604653789555050,2025-06-23 16:00:00,BTCUSDT,,,,,,USDT,,,-0.59474215,11532.267762279987,FUNDING_FEE,,,,,
896812613802929590,2025-06-24 00:00:00,BTCUSDT,,,,,,USDT,,,-0.15730915,11532.110453129988,FUNDING_FEE,,,,,
snapshot_2025-06-23 23:59:59_USDT_102455.288112_0.12,2025-06-23 23:59:59,USDT,LONG,102455.288112,0.12,,,,,,,,Snapshot,,1727.17683952,2067.815503906001,105293.94364855,340.63866438600115
898020572935501200,2025-06-24 08:00:00,BTCUSDT,,,,,,USDT,,,-0.15333633,11531.957116799987,FUNDING_FEE,,,,,
899228532068065370,2025-06-24 16:00:00,BTCUSDT,,,,,,USDT,,,-0.05641974,11531.900697059988,FUNDING_FEE,,,,,
900436491955610220,2025-06-25 00:00:00,BTCUSDT,,,,,,USDT,,,0.4038661,11532.304563159987,FUNDING_FEE,,,,,
snapshot_2025-06-24 23:59:59_USDT_102455.288112_0.12,2025-06-24 23:59:59,USDT,LONG,102455.288112,0.12,,,,,,,,Snapshot,,1726.8097743,2156.375200860001,106035.0,429.5654265600006
901644451381782150,2025-06-25 08:00:00,BTCUSDT,,,,,,USDT,,,-0.35125211,11531.953311049987,FUNDING_FEE,,,,,
902852410598239980,2025-06-25 16:00:00,BTCUSDT,,,,,,USDT,,,-0.12350249,11531.829808559987,FUNDING_FEE,,,,,
904060369143606800,2025-06-26 00:00:00,BTCUSDT,,,,,,USDT,,,-0.01815236,11531.811656199987,FUNDING_FEE,,,,,
snapshot_2025-06-25 23:59:59_USDT_102455.288112_0.12,2025-06-25 23:59:59,USDT,LONG,102455.288112,0.12,,,,,,,,Snapshot,,1726.7388858,2306.1224323595998,107283.48433333,579.3835465596
905268329534465200,2025-06-26 08:00:00,BTCUSDT,,,,,,USDT,,,-0.49207142,11531.319584779987,FUNDING_FEE,,,,,
906476290302815530,2025-06-26 16:00:00,BTCUSDT,,,,,,USDT,,,-0.0877815,11531.231803279987,FUNDING_FEE,,,,,
6434072034,2025-06-26 21:42:23,BTCUSDT,Sell,106866.4,0.065,6946.316,3.473158,USDT,Taker,286.72227272,283.24911471999997,11814.480917999987,Trade,,,,,
6434072035,2025-06-26 21:42:23,BTCUSDT,Sell,106866.4,0.055,5877.652,2.938826,USDT,Taker,242.61115384,239.67232783999998,12054.153245839987,Trade,,,,,
6434108978,2025-06-26 22:04:49,BTCUSDT,Buy,107131.6,0.062,6642.1592,1.32843183,USDT,Taker,0.0,-1.32843183,12052.824814009988,Trade,,,,,
6434129897,2025-06-26 22:23:48,BTCUSDT,Sell,107011.3,0.062,6634.7006,3.3173503,USDT,Taker,-7.4586,-10.7759503,12042.048863709988,Trade,,,,,
6434130068,2025-06-26 22:23:55,BTCUSDT,Sell,107026.4,0.01,1070.264,0.535132,USDT,Taker,0.0,-0.535132,12041.513731709987,Trade,,,,,
6434158409,2025-06-26 22:52:05,BTCUSDT,Buy,107023.7,0.01,1070.237,0.5351185,USDT,Taker,0.02699999,-0.5081185100000001,12041.005613199986,Trade,,,,,
6434158428,2025-06-26 22:52:11,BTCUSDT,Buy,107023.7,0.005,535.1185,0.26755925,USDT,Taker,0.0,-0.26755925,12040.738053949986,Trade,,,,,
6434161614,2025-06-26 22:56:42,BTCUSDT,Sell,106970.8,0.001,106.9708,0.0534854,USDT,Taker,-0.05289999,-0.10638539,12040.631668559987,Trade,,,,,
6434162190,2025-06-26 22:57:54,BTCUSDT,Sell,106961.3,0.001,106.9613,0.05348065,USDT,Taker,-0.0624,-0.11588065,12040.515787909986,Trade,,,,,
6434164927,2025-06-26 23:01:42,BTCUSDT,Sell,106956.5,0.003,320.8695,0.16043474,USDT,Taker,-0.2016,-0.36203474,12040.153753169987,Trade,,,,,
6434169909,2025-06-26 23:05:39,BTCUSDT,Buy,106864.0,0.005,534.32,0.26716,USDT,Taker,0.0,-0.26716,12039.886593169987,Trade,,,,,
6434171314,2025-06-26 23:06:54,BTCUSDT,Sell,106857.2,0.005,534.286,0.267143,USDT,Taker,-0.034,-0.30114300000000005,12039.585450169987,Trade,,,,,
6434175108,2025-06-26 23:10:20,BTCUSDT,Buy,106851.1,0.005,534.2555,0.26712775,USDT,Taker,0.0,-0.26712775,12039.318322419987,Trade,,,,,
6434176967,2025-06-26 23:11:42,BTCUSDT,Sell,106907.4,0.005,534.537,0.2672685,USDT,Taker,0.2815,0.014231499999999953,12039.332553919987,Trade,,,,,
6434177052,2025-06-26 23:11:49,BTCUSDT,Sell,106914.7,0.005,534.5735,0.26728675,USDT,Taker,0.0,-0.26728675,12039.065267169986,Trade,,,,,
6434178925,2025-06-26 23:13:45,BTCUSDT,Buy,106867.1,0.001,106.8671,0.05343355,USDT,Taker,0.04759999,-0.0058335600000000015,12039.059433609986,Trade,,,,,
6434178926,2025-06-26 23:13:45,BTCUSDT,Buy,106867.1,0.003,320.6013,0.16030064,USDT,Taker,0.1428,-0.017500639999999984,12039.041932969985,Trade,,,,,
6434178927,2025-06-26 23:13:45,BTCUSDT,Buy,106867.1,0.001,106.8671,0.05343355,USDT,Taker,0.04759999,-0.0058335600000000015,12039.036099409985,Trade,,,,,
6434179980,2025-06-26 23:14:57,BTCUSDT,Buy,106830.1,0.005,534.1505,0.26707525,USDT,Taker,0.0,-0.26707525,12038.769024159985,Trade,,,,,
6434185048,2025-06-26 23:21:38,BTCUSDT,Sell,106900.0,0.005,534.5,0.26725,USDT,Taker,0.34949999,0.08224999,12038.851274149985,Trade,,,,,
6434185375,2025-06-26 23:22:09,BTCUSDT,Sell,106880.8,0.005,534.404,0.267202,USDT,Taker,0.0,-0.267202,12038.584072149984,Trade,,,,,
6434187014,2025-06-26 23:23:33,BTCUSDT,Buy,106984.9,0.005,534.9245,0.26746225,USDT,Taker,-0.5205,-0.78796225,12037.796109899984,Trade,,,,,
6434187954,2025-06-26 23:24:24,BTCUSDT,Buy,107001.5,0.038,4066.057,2.0330285,USDT,Taker,0.0,-2.0330285,12035.763081399984,Trade,,,,,
6434197500,2025-06-26 23:36:39,BTCUSDT,Sell,106978.2,0.038,4065.1716,2.0325858,USDT,Taker,-0.8854,-2.9179858000000003,12032.845095599983,Trade,,,,,
6434197935,2025-06-26 23:37:13,BTCUSDT,Buy,106994.4,0.03,3209.832,1.604916,USDT,Taker,0.0,-1.604916,12031.240179599983,Trade,,,,,
6434197936,2025-06-26 23:37:13,BTCUSDT,Buy,106994.4,0.017,1818.9048,0.9094524,USDT,Taker,0.0,-0.9094524,12030.330727199984,Trade,,,,,
6434197937,2025-06-26 23:37:13,BTCUSDT,Buy,106994.4,0.002,213.9888,0.1069944,USDT,Taker,0.0,-0.1069944,12030.223732799985,Trade,,,,,
6434197938,2025-06-26 23:37:13,BTCUSDT,Buy,106994.4,0.007,748.9608,0.3744804,USDT,Taker,0.0,-0.3744804,12029.849252399985,Trade,,,,,
907684249435385410,2025-06-27 00:00:00,BTCUSDT,,,,,,USDT,,,-0.06663723,12029.782615169985,FUNDING_FEE,,,,,
snapshot_2025-06-26 23:59:59_USDT_106994.4_0.056,2025-06-26 23:59:59,USDT,LONG,106994.4,0.056,,,,,,,,Snapshot,,2224.75832964,2219.6870276688805,106903.84103623,-5.071301971119363
908892208777671250,2025-06-27 08:00:00,BTCUSDT,,,,,,USDT,,,-0.15930299,12029.623312179985,FUNDING_FEE,,,,,
910100168497442820,2025-06-27 16:00:00,BTCUSDT,,,,,,USDT,,,-0.15358945,12029.469722729986,FUNDING_FEE,,,,,
911308127084751590,2025-06-28 00:00:00,BTCUSDT,,,,,,USDT,,,0.0695651,12029.539287829986,FUNDING_FEE,,,,,
snapshot_2025-06-27 23:59:59_USDT_106994.4_0.056,2025-06-27 23:59:59,USDT,LONG,106994.4,0.056,,,,,,,,Snapshot,,2224.37879997,2224.5187999699997,106996.9,0.14
912516086510919680,2025-06-28 08:00:00,BTCUSDT,,,,,,USDT,,,-0.36416367,12029.175124159987,FUNDING_FEE,,,,,
913724045895150850,2025-06-28 16:00:00,BTCUSDT,,,,,,USDT,,,-0.26669736,12028.908426799986,FUNDING_FEE,,,,,
914932005614925030,2025-06-29 00:00:00,BTCUSDT,,,,,,USDT,,,-0.0750687,12028.833358099986,FUNDING_FEE,,,,,
snapshot_2025-06-28 23:59:59_USDT_106994.4_0.056,2025-06-28 23:59:59,USDT,LONG,106994.4,0.056,,,,,,,,Snapshot,,2223.81750404,2237.624667340001,107240.9564875,13.807163300000713
916139964999152710,2025-06-29 08:00:00,BTCUSDT,,,,,,USDT,,,-0.32223856,12028.511119539986,FUNDING_FEE,,,,,
917347925431954730,2025-06-29 16:00:00,BTCUSDT,,,,,,USDT,,,-0.60309088,12027.908028659986,FUNDING_FEE,,,,,
918555884228983370,2025-06-30 00:00:00,BTCUSDT,,,,,,USDT,,,-0.06574869,12027.842279969986,FUNDING_FEE,,,,,
snapshot_2025-06-29 23:59:59_USDT_106994.4_0.056,2025-06-29 23:59:59,USDT,LONG,106994.4,0.056,,,,,,,,Snapshot,,2222.8171059,2296.513708306001,108310.41075725,73.69660240600072
919763844032640240,2025-06-30 08:00:00,BTCUSDT,,,,,,USDT,,,-0.17823553,12027.664044439985,FUNDING_FEE,,,,,
920971803878243100,2025-06-30 16:00:00,BTCUSDT,,,,,,USDT,,,-0.2964713,12027.367573139985,FUNDING_FEE,,,,,
6440215376,2025-06-30 23:37:31,BTCUSDT,Buy,107055.0,0.023,2462.265,1.2311325,USDT,Taker,0.0,-1.2311325,12026.136440639986,Trade,,,,,
922179762843038560,2025-07-01 00:00:00,BTCUSDT,,,,,,USDT,,,-0.08909063,12026.047350009987,FUNDING_FEE,,,,,
snapshot_2025-06-30 23:59:59_USDT_107012.043038_0.079,2025-06-30 23:59:59,USDT,LONG,107012.043038,0.079,,,,,,,,Snapshot,,2221.04551788,2228.57327603726,107107.33111594,7.527758157260018
923387723695272700,2025-07-01 08:00:00,BTCUSDT,,,,,,USDT,,,-0.36677347,12025.680576539988,FUNDING_FEE,,,,,
924595682030922950,2025-07-01 16:00:00,BTCUSDT,,,,,,USDT,,,-0.09278477,12025.587791769987,FUNDING_FEE,,,,,
6441875514,2025-07-01 18:55:42,BTCUSDT,Buy,105840.3,0.021,2222.6463,1.11132315,USDT,Taker,0.0,-1.11132315,12024.476468619987,Trade,,,,,
925803641415152430,2025-07-02 00:00:00,BTCUSDT,,,,,,USDT,,,-0.19088786,12024.285580759986,FUNDING_FEE,,,,,
snapshot_2025-07-01 23:59:59_USDT_106765.977_0.1,2025-07-01 23:59:59,USDT,LONG,106765.977,0.1,,,,,,,,Snapshot,,2219.38554586,2106.58784586,105638.0,-112.7976999999999
927011601051040980,2025-07-02 08:00:00,BTCUSDT,,,,,,USDT,,,-0.36420947,12023.921371289985,FUNDING_FEE,,,,,
928219561064415750,2025-07-02 16:00:00,BTCUSDT,,,,,,USDT,,,-0.44891158,12023.472459709985,FUNDING_FEE,,,,,
929427520322810280,2025-07-03 00:00:00,BTCUSDT,,,,,,USDT,,,-0.5299648,12022.942494909985,FUNDING_FEE,,,,,
snapshot_2025-07-02 23:59:59_USDT_106765.977_0.1,2025-07-02 23:59:59,USDT,LONG,106765.977,0.1,,,,,,,,Snapshot,,2218.38153695,2421.7738369499993,108799.9,203.39229999999952
930635479371494380,2025-07-03 08:00:00,BTCUSDT,,,,,,USDT,,,-0.38909521,12022.553399699986,FUNDING_FEE,,,,,
931843440517330530,2025-07-03 16:00:00,BTCUSDT,,,,,,USDT,,,-0.54850401,12022.004895689986,FUNDING_FEE,,,,,
933051399775729670,2025-07-04 00:00:00,BTCUSDT,,,,,,USDT,,,-0.57292139,12021.431974299987,FUNDING_FEE,,,,,
snapshot_2025-07-03 23:59:59_USDT_106765.977_0.1,2025-07-03 23:59:59,USDT,LONG,106765.977,0.1,,,,,,,,Snapshot,,2216.91397293,2494.826272930001,109545.1,277.9123000000007
934259359411616820,2025-07-04 08:00:00,BTCUSDT,,,,,,USDT,,,-0.54430909,12020.887665209986,FUNDING_FEE,,,,,
935467320263850870,2025-07-04 16:00:00,BTCUSDT,,,,,,USDT,,,-0.19323985,12020.694425359987,FUNDING_FEE,,,,,
936675277760642960,2025-07-05 00:00:00,BTCUSDT,,,,,,USDT,,,-0.11505902,12020.579366339987,FUNDING_FEE,,,,,
snapshot_2025-07-04 23:59:59_USDT_106765.977_0.1,2025-07-04 23:59:59,USDT,LONG,106765.977,0.1,,,,,,,,Snapshot,,2215.6035026,2332.5358026000004,107935.3,116.9323000000004
937883237564298490,2025-07-05 08:00:00,BTCUSDT,,,,,,USDT,,,-0.32994589,12020.249420449987,FUNDING_FEE,,,,,
939091196822699070,2025-07-05 16:00:00,BTCUSDT,,,,,,USDT,,,-0.43259086,12019.816829589987,FUNDING_FEE,,,,,
940299156290810930,2025-07-06 00:00:00,BTCUSDT,,,,,,USDT,,,-0.20992574,12019.606903849986,FUNDING_FEE,,,,,
snapshot_2025-07-05 23:59:59_USDT_106765.977_0.1,2025-07-05 23:59:59,USDT,LONG,106765.977,0.1,,,,,,,,Snapshot,,2214.72590683,2353.4682068299994,108153.4,138.74229999999952
941507116052524620,2025-07-06 08:00:00,BTCUSDT,,,,,,USDT,,,-0.17980568,12019.427098169986,FUNDING_FEE,,,,,
942715075394813490,2025-07-06 16:00:00,BTCUSDT,,,,,,USDT,,,-0.11190479,12019.315193379987,FUNDING_FEE,,,,,
943923034862923650,2025-07-07 00:00:00,BTCUSDT,,,,,,USDT,,,-0.25758408,12019.057609299987,FUNDING_FEE,,,,,
snapshot_2025-07-06 23:59:59_USDT_106765.977_0.1,2025-07-06 23:59:59,USDT,LONG,106765.977,0.1,,,,,,,,Snapshot,,2214.22427062,2452.19657062,109145.7,237.97229999999982
945130994247154990,2025-07-07 08:00:00,BTCUSDT,,,,,,USDT,,,-0.37479803,12018.682811269988,FUNDING_FEE,,,,,
946338953961601750,2025-07-07 16:00:00,BTCUSDT,,,,,,USDT,,,-0.46234429,12018.220466979988,FUNDING_FEE,,,,,
snapshot_2025-07-07 23:59:59_USDT_106765.977_0.1,2025-07-07 23:59:59,USDT,LONG,106765.977,0.1,,,,,,,,Snapshot,,2213.12954422,2357.4865902340007,108209.54746014,144.35704601400067
947546913303884380,2025-07-08 00:00:00,BTCUSDT,,,,,,USDT,,,-0.11610811,12018.104358869989,FUNDING_FEE,,,,,
948754872987038370,2025-07-08 08:00:00,BTCUSDT,,,,,,USDT,,,-0.49481445,12017.60954441999,FUNDING_FEE,,,,,
949962834216761610,2025-07-08 16:00:00,BTCUSDT,,,,,,USDT,,,-0.38968905,12017.21985536999,FUNDING_FEE,,,,,
951170792678242140,2025-07-09 00:00:00,BTCUSDT,,,,,,USDT,,,-0.33674449,12016.88311087999,FUNDING_FEE,,,,,
snapshot_2025-07-08 23:59:59_USDT_106765.977_0.1,2025-07-08 23:59:59,USDT,LONG,106765.977,0.1,,,,,,,,Snapshot,,2212.12893261,2422.85123261,108873.2,210.72229999999982
952378751679657090,2025-07-09 08:00:00,BTCUSDT,,,,,,USDT,,,-0.36905962,12016.51405125999,FUNDING_FEE,,,,,
953586712238285350,2025-07-09 16:00:00,BTCUSDT,,,,,,USDT,,,-0.46366206,12016.05038919999,FUNDING_FEE,,,,,
954794671454745510,2025-07-10 00:00:00,BTCUSDT,,,,,,USDT,,,-1.111998,12014.93839119999,FUNDING_FEE,,,,,
